keyword,platform,pid,name,keyword_tokens,missing_tokens,accuracy_check_pass,accuracy_check_result,label,is_correct_prediction,price,status,link
갤럭시,번개장터,334288982,갤럭시탭 삼성 정품 키보드커버 북커버 팝니다,갤럭시,,1,pass,,,45000,판매중,https://m.bunjang.co.kr/products/334288982
갤럭시,번개장터,279118223,갤럭시 워치 스트랩 시계줄 밴드 팝니다,갤럭시,,1,pass,,,20000,판매중,https://m.bunjang.co.kr/products/279118223
갤럭시,번개장터,409351696,갤럭시s21바이올렛 액정기스없음 중고폰공기계!,갤럭시,,1,pass,,,185000,판매중,https://m.bunjang.co.kr/products/409351696
갤럭시,번개장터,409351646,"갤럭시노트20미스틱브론즈A+급,무잔상(4809)",갤럭시,,1,pass,,,179000,판매중,https://m.bunjang.co.kr/products/409351646
갤럭시,번개장터,409351520,갤럭시 점프2 민트 무잔상 A급 정상공기기 중고폰,갤럭시,,1,pass,,,110000,판매중,https://m.bunjang.co.kr/products/409351520
갤럭시,번개장터,409351518,갤럭시s23울트라 라벤더  256G  lgu A+급,갤럭시,,1,pass,,,625000,판매중,https://m.bunjang.co.kr/products/409351518
갤럭시,번개장터,409351476,갤럭시Z플립6 256기가 실버 부산중고폰 68016양산 대구 김해,갤럭시,,1,pass,,,410000,판매중,https://m.bunjang.co.kr/products/409351476
갤럭시,번개장터,408243514,나루토 블로키 갤럭시 버전 GV03 미니 피규어 사루토비 아스마,갤럭시,,1,pass,,,5000,판매중,https://m.bunjang.co.kr/products/408243514
갤럭시,번개장터,409351358,삼성 갤럭시 탭 A11+ 5G 128GB (미개봉 새상품),갤럭시,,1,pass,,,300000,판매중,https://m.bunjang.co.kr/products/409351358
갤럭시,번개장터,394073982,갤럭시 S23 프레임 케이스 3종 세트,갤럭시,,1,pass,,,10000,판매중,https://m.bunjang.co.kr/products/394073982
갤럭시,번개장터,379620079,밀앤모이 Z플립5 케이스,갤럭시,갤럭시,0,fail,,,6000,판매중,https://m.bunjang.co.kr/products/379620079
갤럭시,번개장터,409351003,리퍼급]갤럭시S23FE 퍼플 최고등급 공기계 리퍼급,갤럭시,,1,pass,,,330000,판매중,https://m.bunjang.co.kr/products/409351003
갤럭시,번개장터,409350971,갤럭시s22 256기가,갤럭시,,1,pass,,,270000,판매중,https://m.bunjang.co.kr/products/409350971
갤럭시,번개장터,409350964,겔럭시 a13,갤럭시,갤럭시,0,fail,,,75000,판매중,https://m.bunjang.co.kr/products/409350964
갤럭시,번개장터,394232307,갤럭시s8,갤럭시,,1,pass,,,77400,판매중,https://m.bunjang.co.kr/products/394232307
갤럭시,번개장터,409350949,도매 삼성 갤럭시S9 골드 팝니다 정상해지 중고폰 할인가능,갤럭시,,1,pass,,,135000,판매중,https://m.bunjang.co.kr/products/409350949
갤럭시,번개장터,395916115,갤럭시S23울트라 1테라 1TB 그린,갤럭시,,1,pass,,,720000,판매중,https://m.bunjang.co.kr/products/395916115
갤럭시,번개장터,409350843,삼성 갤럭시 탭 S9 FE+ (미개봉 새상품)+(스탠딩 커버 새상품 증정,갤럭시,,1,pass,,,569000,판매중,https://m.bunjang.co.kr/products/409350843
갤럭시,번개장터,409350828,갤럭시점프3블랙.무잔상(8306),갤럭시,,1,pass,,,125000,판매중,https://m.bunjang.co.kr/products/409350828
갤럭시,번개장터,409350791,갤럭시 A805골드 무잔상A급 정상공기기 중고폰,갤럭시,,1,pass,,,130000,판매중,https://m.bunjang.co.kr/products/409350791
갤럭시,번개장터,409350667,자급제) 갤럭시Z플립7 256G 블랙 공기계 65594,갤럭시,,1,pass,,,720000,판매중,https://m.bunjang.co.kr/products/409350667
갤럭시,번개장터,408555080,갤럭시북4프로 16인치 울트라5/16/512팔아요 실버,갤럭시,,1,pass,,,1400000,판매중,https://m.bunjang.co.kr/products/408555080
갤럭시,번개장터,409350283,SK 갤럭시와이드4 (A205S) 블랙 (0037949),갤럭시,,1,pass,,,49000,판매중,https://m.bunjang.co.kr/products/409350283
갤럭시,번개장터,409350048,SK 갤럭시와이드4 (A205S) 골드 (0142145),갤럭시,,1,pass,,,54000,판매중,https://m.bunjang.co.kr/products/409350048
갤럭시,번개장터,409350039,갤럭시 마이브 포켓몬3 화이트 무잔상 정상공기기 중고폰,갤럭시,,1,pass,,,85000,판매중,https://m.bunjang.co.kr/products/409350039
갤럭시,번개장터,409350006,리퍼급 갤럭시s23 256GB 라벤더 완전깨끗 중고폰,갤럭시,,1,pass,,,399000,판매중,https://m.bunjang.co.kr/products/409350006
갤럭시,번개장터,409349962,갤럭시점프3블랙.무잔상(8306),갤럭시,,1,pass,,,125000,판매중,https://m.bunjang.co.kr/products/409349962
갤럭시,번개장터,409349844,SK 갤럭시A퀀텀 (A716S) 실버 128기가 (0341588),갤럭시,,1,pass,,,112000,판매중,https://m.bunjang.co.kr/products/409349844
갤럭시,번개장터,372150897,[대여]갤럭시북3프로360 1일 단기 렌탈 임대 영상 편집 사무용 빌리,갤럭시,,1,pass,,,14900,판매중,https://m.bunjang.co.kr/products/372150897
갤럭시,번개장터,409349670,삼성 갤럭시핏3 스마트 워치 화이트실버 미개봉,갤럭시,,1,pass,,,70000,판매중,https://m.bunjang.co.kr/products/409349670
갤럭시,번개장터,409349658,갤럭시S22. 256기가 핑크,갤럭시,,1,pass,,,280000,판매중,https://m.bunjang.co.kr/products/409349658
갤럭시,번개장터,280317536,삽니다)갤럭시 폴드6 갤럭시 플립6 자급제 출장매입 미개봉 유심기변등,갤럭시,,1,pass,,,1800000,판매중,https://m.bunjang.co.kr/products/280317536
갤럭시,번개장터,408317961,갤럭시 Z 폴드5 512GB 액정파손,갤럭시,,1,pass,,,250000,판매중,https://m.bunjang.co.kr/products/408317961
갤럭시,번개장터,409349554,갤럭시노트8 가성비 좋은폰 판매합니다~,갤럭시,,1,pass,,,58000,판매중,https://m.bunjang.co.kr/products/409349554
갤럭시,번개장터,374764806,삽니다))아이패드 / 아이폰 / 갤럭시 / 노트북 모든 전자기기 연락주세,갤럭시,,1,pass,,,500000,판매중,https://m.bunjang.co.kr/products/374764806
갤럭시,번개장터,350302692,구글락 걸린 삼성 갤럭시 폰 구매합니다,갤럭시,,1,pass,,,500000,판매중,https://m.bunjang.co.kr/products/350302692
갤럭시,번개장터,316613745,삽니다) 노트북 아이폰 아이패드 갤럭시 부품 삽니다,갤럭시,,1,pass,,,300000,판매중,https://m.bunjang.co.kr/products/316613745
갤럭시,번개장터,313226676,삼성 갤럭시북2프로 (NT950XEE-XC71S) 에이급 판매합니다.,갤럭시,,1,pass,,,950000,판매중,https://m.bunjang.co.kr/products/313226676
갤럭시,번개장터,409349339,갤럭시 스타일폴더 화이트 무잔상 정상공기기 중고폰,갤럭시,,1,pass,,,65000,판매중,https://m.bunjang.co.kr/products/409349339
갤럭시,번개장터,408590909,아이패드 태블릿 & 갤럭시 핸드폰,갤럭시,,1,pass,,,50000,판매중,https://m.bunjang.co.kr/products/408590909
갤럭시,번개장터,409349179,[리퍼급]갤럭시노트20 최상급컨디션 256G 블랙 공기계 중고폰,갤럭시,,1,pass,,,219000,판매중,https://m.bunjang.co.kr/products/409349179
갤럭시,번개장터,409349177,갤럭시버디4블루블랙.무잔상A급(0157),갤럭시,,1,pass,,,165000,판매중,https://m.bunjang.co.kr/products/409349177
갤럭시,번개장터,409349160,갤럭시s24FE 256기가,갤럭시,,1,pass,,,460000,판매중,https://m.bunjang.co.kr/products/409349160
갤럭시,번개장터,409349095,KT 갤럭시점프3 (M446K) 화이트 128기가 (1091668),갤럭시,,1,pass,,,91000,판매중,https://m.bunjang.co.kr/products/409349095
갤럭시,번개장터,408788664,아이폰 갤럭시 맥세이프 카드지갑 고양이 캐릭터 화이트,갤럭시,,1,pass,,,5000,판매중,https://m.bunjang.co.kr/products/408788664
갤럭시,번개장터,409349004,도매 삼성 갤럭시S9플러스 블루 팝니다 할인가능 중고폰,갤럭시,,1,pass,,,135000,판매중,https://m.bunjang.co.kr/products/409349004
갤럭시,번개장터,409348803,갤럭시 버즈1 2 3 플러스 라이브 프로 한쪽 왼쪽 오른쪽 본체 충전,갤럭시,,1,pass,,,29000,판매중,https://m.bunjang.co.kr/products/409348803
갤럭시,번개장터,409348635,갤럭시 와이드2 블랙  정상공기기 중고폰,갤럭시,,1,pass,,,40000,판매중,https://m.bunjang.co.kr/products/409348635
갤럭시,번개장터,409348547,(네고29만원가능) 갤럭시S23플러스 256GB 블랙,갤럭시,,1,pass,,,300000,예약중,https://m.bunjang.co.kr/products/409348547
갤럭시,번개장터,409348500,갤럭시 S25울트라 티타늄 그레이 256기가 A급 팔아요~,갤럭시,,1,pass,,,1030000,판매중,https://m.bunjang.co.kr/products/409348500
갤럭시,번개장터,409348376,갤럭시s8 상태별 중고폰공기계 기능이상없음,갤럭시,,1,pass,,,71000,판매중,https://m.bunjang.co.kr/products/409348376
갤럭시,번개장터,409348371,갤럭시와이드8민트.무잔상(3276),갤럭시,,1,pass,,,155000,판매중,https://m.bunjang.co.kr/products/409348371
갤럭시,번개장터,409348355,갤럭시 S24 울트라 액정 보호 필름 3개,갤럭시,,1,pass,,,10000,판매중,https://m.bunjang.co.kr/products/409348355
갤럭시,번개장터,361388277,[225] 아디다스 갤럭시 올블랙 운동화,갤럭시,,1,pass,,,40000,판매중,https://m.bunjang.co.kr/products/361388277
갤럭시,번개장터,407872795,A급 갤럭시Z플립5 256 화이트 중고폰 공기계 flip5,갤럭시,,1,pass,,,380000,판매중,https://m.bunjang.co.kr/products/407872795
갤럭시,번개장터,407871963,A급 갤럭시Z플립4 256 블랙 중고폰 공기계 flip4,갤럭시,,1,pass,,,220000,판매중,https://m.bunjang.co.kr/products/407871963
갤럭시,번개장터,403076555,S급 갤럭시S25울트라 512 블랙 중고폰 공기계 s25ultra,갤럭시,,1,pass,,,1150000,판매중,https://m.bunjang.co.kr/products/403076555
갤럭시,번개장터,392884825,SS급 갤럭시 점프4 128 블랙 중고폰 공기계 jump4,갤럭시,,1,pass,,,250000,판매중,https://m.bunjang.co.kr/products/392884825
갤럭시,번개장터,390414518,SS급 갤럭시S25울트라 256 블루 중고폰 공기계 s25ultra,갤럭시,,1,pass,,,1170000,판매중,https://m.bunjang.co.kr/products/390414518
갤럭시,번개장터,408964209,갤럭시 S25울트라 256 팝니다,갤럭시,,1,pass,,,1050000,판매중,https://m.bunjang.co.kr/products/408964209
갤럭시,번개장터,409316664,갤럭시 북5 (미사용/미개봉),갤럭시,,1,pass,,,950000,판매중,https://m.bunjang.co.kr/products/409316664
갤럭시,번개장터,409347883,갤럭시노트20 256기가 그레이 부산중고폰 66491양산 대구 김해,갤럭시,,1,pass,,,184000,판매중,https://m.bunjang.co.kr/products/409347883
갤럭시,번개장터,409347774,LG 갤럭시Z플립3 (F711N) 퍼플 256기가 (8144238),갤럭시,,1,pass,,,107000,판매중,https://m.bunjang.co.kr/products/409347774
갤럭시,번개장터,250539168,갤럭시워치 메탈스트랩,갤럭시,,1,pass,,,15000,판매중,https://m.bunjang.co.kr/products/250539168
갤럭시,번개장터,229747138,삼성 갤럭시폴더2 G160 32G A급 블랙 싸게판매합니다,갤럭시,,1,pass,,,75000,판매중,https://m.bunjang.co.kr/products/229747138
갤럭시,번개장터,409347637,갤럭시점프3화이트.무잔상(3265),갤럭시,,1,pass,,,122000,판매중,https://m.bunjang.co.kr/products/409347637
갤럭시,번개장터,408826561,갤럭시와이드7 128G 택비무료,갤럭시,,1,pass,,,107000,판매중,https://m.bunjang.co.kr/products/408826561
갤럭시,번개장터,409347566,갤럭시노트20 256G 무잔상 레드 59901,갤럭시,,1,pass,,,190000,판매중,https://m.bunjang.co.kr/products/409347566
갤럭시,번개장터,366264345,갤럭시버디4 미개봉 새상품 택비무료,갤럭시,,1,pass,,,267000,판매중,https://m.bunjang.co.kr/products/366264345
갤럭시,번개장터,408773443,갤럭시 S24울트라 256G 수리완료,갤럭시,,1,pass,,,750000,판매중,https://m.bunjang.co.kr/products/408773443
갤럭시,번개장터,409347385,A급. 갤럭시퀀텀5 128기가 아이스블루 부산중고폰 71324양산 대구,갤럭시,,1,pass,,,299000,판매중,https://m.bunjang.co.kr/products/409347385
갤럭시,번개장터,408791377,루이비통 보야쥬 갤럭시 한정판 클러치,갤럭시,,1,pass,,,1300000,판매중,https://m.bunjang.co.kr/products/408791377
갤럭시,번개장터,405381323,갤럭시 노트20울트라 브론즈  256GB 안산 부천 파주중고폰,갤럭시,,1,pass,,,189000,판매중,https://m.bunjang.co.kr/products/405381323
갤럭시,번개장터,409347294,갤럭시 스타일폴더2 블랙 A급 무잔상 정상공기기 중고폰,갤럭시,,1,pass,,,140000,판매중,https://m.bunjang.co.kr/products/409347294
갤럭시,번개장터,406196601,갤럭시 A17 가개통급,갤럭시,,1,pass,,,230000,판매중,https://m.bunjang.co.kr/products/406196601
갤럭시,번개장터,406356573,특S급 갤럭시  A33 128GB 화이트 영천 경산 왜관중고폰,갤럭시,,1,pass,,,145000,판매중,https://m.bunjang.co.kr/products/406356573
갤럭시,번개장터,409347210,갤럭시 워치8 40mm 화이트 미개봉 판매합니다,갤럭시,,1,pass,,,250000,판매중,https://m.bunjang.co.kr/products/409347210
갤럭시,번개장터,409347178,S급 최상품 삼성 갤럭시Z플립6  정상해지 중고폰 할인가능,갤럭시,,1,pass,,,525000,판매중,https://m.bunjang.co.kr/products/409347178
갤럭시,번개장터,346883537,"[프로상점,대여] 갤럭시 s25울트라 512기가",갤럭시,,1,pass,,,25000,판매중,https://m.bunjang.co.kr/products/346883537
갤럭시,번개장터,282680861,"[프로상점,대여]갤럭시s23울트라 (256/512기가)",갤럭시,,1,pass,,,20000,판매중,https://m.bunjang.co.kr/products/282680861
갤럭시,번개장터,279657593,"[프로상점,대여]갤럭시 s24울트라 (256/512기가)",갤럭시,,1,pass,,,23000,판매중,https://m.bunjang.co.kr/products/279657593
갤럭시,번개장터,409347119,갤럭시s23플러스 256기가,갤럭시,,1,pass,,,410000,판매중,https://m.bunjang.co.kr/products/409347119
갤럭시,번개장터,409347117,갤럭시 S23 FE 케이스,갤럭시,,1,pass,,,500,판매중,https://m.bunjang.co.kr/products/409347117
갤럭시,번개장터,409346901,갤럭시A31블랙(0682),갤럭시,,1,pass,,,95000,판매중,https://m.bunjang.co.kr/products/409346901
갤럭시,번개장터,409346788,갤럭시S21 가성비폰 판매합니다~,갤럭시,,1,pass,,,125000,판매중,https://m.bunjang.co.kr/products/409346788
갤럭시,번개장터,409346691,갤럭시탭A7라이트 (T225N) 그레이 64기가 (0273890),갤럭시,,1,pass,,,107000,판매중,https://m.bunjang.co.kr/products/409346691
갤럭시,번개장터,409346633,갤럭시 A33블랙 정상공기기 중고폰 중고폰,갤럭시,,1,pass,,,130000,판매중,https://m.bunjang.co.kr/products/409346633
갤럭시,번개장터,409346555,갤럭시s10e 화이트  skt A급,갤럭시,,1,pass,,,139000,판매중,https://m.bunjang.co.kr/products/409346555
갤럭시,번개장터,405339298,갤럭시S20 액정파손 메인보드 정상 덱스 카메라 mp3용 서브폰,갤럭시,,1,pass,,,63900,판매중,https://m.bunjang.co.kr/products/405339298
갤럭시,번개장터,409346127,갤럭시노트20미스틱브론즈(0930),갤럭시,,1,pass,,,165000,판매중,https://m.bunjang.co.kr/products/409346127
갤럭시,번개장터,409346095,자급제) 갤럭시S23 512G 크림 공기계 95690,갤럭시,,1,pass,,,350000,판매중,https://m.bunjang.co.kr/products/409346095
갤럭시,번개장터,409345944,갤럭시 스타일폴더 블랙 A급 정상공기기 중고폰,갤럭시,,1,pass,,,65000,판매중,https://m.bunjang.co.kr/products/409345944
갤럭시,번개장터,382077137,갤럭시 트위드 남성 자켓,갤럭시,,1,pass,,,150000,판매중,https://m.bunjang.co.kr/products/382077137
갤럭시,번개장터,409345575,(334)갤럭시s23 512 판매합니다,갤럭시,,1,pass,,,373000,판매중,https://m.bunjang.co.kr/products/409345575
갤럭시,번개장터,409345416,도매 삼성 갤럭시노트9 퍼플 팝니다 정상해지 중고폰 할인가능,갤럭시,,1,pass,,,155000,판매중,https://m.bunjang.co.kr/products/409345416
갤럭시,번개장터,409345381,갤럭시S8블랙S급.무잔상(8941),갤럭시,,1,pass,,,95000,판매중,https://m.bunjang.co.kr/products/409345381
갤럭시,번개장터,329223668,갤럭시 워치  D버클 정품 스트랩,갤럭시,,1,pass,,,50000,판매중,https://m.bunjang.co.kr/products/329223668
갤럭시,번개장터,409345289,갤럭시S7 무잔상 중고폰공기계!,갤럭시,,1,pass,,,65000,판매중,https://m.bunjang.co.kr/products/409345289
갤럭시,번개장터,409345282,갤럭시 A33블루 정상공기기 중고폰,갤럭시,,1,pass,,,130000,판매중,https://m.bunjang.co.kr/products/409345282
갤럭시,번개장터,409345263,(189)갤럭시a17 128 판매합니다,갤럭시,,1,pass,,,203000,판매중,https://m.bunjang.co.kr/products/409345263
갤럭시,번개장터,409345222,갤럭시s23 256기가,갤럭시,,1,pass,,,390000,판매중,https://m.bunjang.co.kr/products/409345222
갤럭시,번개장터,332609100,[구매] 수원삼성블루윙즈 22시즌 갤럭시 패치,갤럭시,,1,pass,,,11111,판매중,https://m.bunjang.co.kr/products/332609100
갤럭시,번개장터,402641548,삼성 갤럭시 버즈3 FE 연그레이 이어폰,갤럭시,,1,pass,,,95000,판매중,https://m.bunjang.co.kr/products/402641548
갤럭시,번개장터,401834041,버즈 플러스 화이트 충전기 본체 판매합니다,갤럭시,갤럭시,0,fail,,,22000,판매중,https://m.bunjang.co.kr/products/401834041
갤럭시,번개장터,407934868,버즈 프로 블랙 충전기 본체 판매합니다,갤럭시,갤럭시,0,fail,,,25000,판매중,https://m.bunjang.co.kr/products/407934868
갤럭시,번개장터,406708073,버즈 플러스 레드 충전기 본체 판매합니다,갤럭시,갤럭시,0,fail,,,22000,판매중,https://m.bunjang.co.kr/products/406708073
갤럭시,번개장터,409344801,[새상품급] 갤럭시A23 128기가 화이트 부산중고폰 02413김해 서울,갤럭시,,1,pass,,,139000,판매중,https://m.bunjang.co.kr/products/409344801
갤럭시,번개장터,409344681,S급) 갤럭시와이드8 128G 무잔상 민트 14493,갤럭시,,1,pass,,,180000,판매중,https://m.bunjang.co.kr/products/409344681
갤럭시,번개장터,409344676,갤럭시S21팬텀그레이.무잔상(6247),갤럭시,,1,pass,,,179000,판매중,https://m.bunjang.co.kr/products/409344676
갤럭시,번개장터,409344657,갤럭시 Q9레드 S급 무잔상 정상공기기 중고폰,갤럭시,,1,pass,,,65000,판매중,https://m.bunjang.co.kr/products/409344657
갤럭시,번개장터,409344335,[새상품급] 갤럭시A24 128GB 부산중고폰 02450김해 서울 양산,갤럭시,,1,pass,,,145000,판매중,https://m.bunjang.co.kr/products/409344335
갤럭시,번개장터,409344268,리퍼급]갤럭시S23FE 민트 최고등급 공기계 리퍼급,갤럭시,,1,pass,,,330000,판매중,https://m.bunjang.co.kr/products/409344268
갤럭시,번개장터,339498222,갤럭시탭 s8 울트라128기가(펜 보유),갤럭시,,1,pass,,,750000,판매중,https://m.bunjang.co.kr/products/339498222
갤럭시,번개장터,403577428,삼성 갤럭시 S25 울트라 카인드 수트 케이스 그레이,갤럭시,,1,pass,,,25000,판매중,https://m.bunjang.co.kr/products/403577428
갤럭시,번개장터,409344014,갤럭시 버디3 블루 정상공기계 중고폰,갤럭시,,1,pass,,,110000,판매중,https://m.bunjang.co.kr/products/409344014
갤럭시,번개장터,409344008,"갤럭시A25라이트블루S급,무잔상(7405)",갤럭시,,1,pass,,,169000,판매중,https://m.bunjang.co.kr/products/409344008
갤럭시,번개장터,408899926,갤럭시탭 s11 풀박스 풀세팅,갤럭시,,1,pass,,,800000,판매중,https://m.bunjang.co.kr/products/408899926
갤럭시,번개장터,409034828,삼성 갤럭시북 이온 13.3인치 512GB,갤럭시,,1,pass,,,350000,판매중,https://m.bunjang.co.kr/products/409034828
갤럭시,번개장터,409343980,갤럭시 s24 울트라 256기가,갤럭시,,1,pass,,,830000,판매중,https://m.bunjang.co.kr/products/409343980
갤럭시,번개장터,408196994,갤럭시 버즈2 충전 블랙 케이스본체만,갤럭시,,1,pass,,,25000,판매중,https://m.bunjang.co.kr/products/408196994
갤럭시,번개장터,409343834,갤럭시S22울트라 256기가 화이트 부산중고폰 01747 김해 서울 양산,갤럭시,,1,pass,,,470000,판매중,https://m.bunjang.co.kr/products/409343834
갤럭시,번개장터,409343833,갤럭시노트9 퍼플 s급 액정기스없음 중고폰공기계,갤럭시,,1,pass,,,159000,판매중,https://m.bunjang.co.kr/products/409343833
갤럭시,번개장터,406728130,갤럭시s26 울트라 256gb 미개봉 새상품,갤럭시,,1,pass,,,1290000,판매중,https://m.bunjang.co.kr/products/406728130
갤럭시,번개장터,403284593,갤럭시S25울트라 256기가 블랙 (무잔상) / 0421,갤럭시,,1,pass,,,1010000,판매중,https://m.bunjang.co.kr/products/403284593
갤럭시,번개장터,403281424,갤럭시S24울트라 256기가 바이올렛 (S급) / 0420,갤럭시,,1,pass,,,820000,판매중,https://m.bunjang.co.kr/products/403281424
갤럭시,번개장터,395706763,갤럭시Z플립3 256기가 크림 (무잔상) / 0313,갤럭시,,1,pass,,,165000,판매중,https://m.bunjang.co.kr/products/395706763
갤럭시,번개장터,394954856,갤럭시Z폴드3 256기가 실버 / 0107,갤럭시,,1,pass,,,390000,판매중,https://m.bunjang.co.kr/products/394954856
갤럭시,번개장터,405370822,갤럭시S24플러스 256기가 그레이 (무잔상) / 0501,갤럭시,,1,pass,,,500000,판매중,https://m.bunjang.co.kr/products/405370822
갤럭시,번개장터,403876671,갤럭시S24울트라 256기가 그레이 (무잔상) / 0424,갤럭시,,1,pass,,,780000,판매중,https://m.bunjang.co.kr/products/403876671
갤럭시,번개장터,403875483,갤럭시S24울트라 512기가 블랙 (무잔상) / 0424,갤럭시,,1,pass,,,790000,판매중,https://m.bunjang.co.kr/products/403875483
갤럭시,번개장터,409343708,"갤럭시 Z 폴드7 512GB 블랙 풀박, SM-F966N 자급제 폰",갤럭시,,1,pass,,,1890000,판매중,https://m.bunjang.co.kr/products/409343708
갤럭시,번개장터,406598476,갤럭시노트20울트라 256기가 브론즈 / 0506,갤럭시,,1,pass,,,330000,판매중,https://m.bunjang.co.kr/products/406598476
갤럭시,번개장터,404768346,갤럭시S24울트라 512기가 옐로우 (S급) / 0428,갤럭시,,1,pass,,,850000,판매중,https://m.bunjang.co.kr/products/404768346
갤럭시,번개장터,389581017,갤럭시노트20 256기가 핑크 / 0214,갤럭시,,1,pass,,,185000,판매중,https://m.bunjang.co.kr/products/389581017
갤럭시,번개장터,409343668,SS급 특가 갤럭시노트10플러스 최상품 팝니다 정상해지 할인가능,갤럭시,,1,pass,,,225000,판매중,https://m.bunjang.co.kr/products/409343668
갤럭시,번개장터,407610316,갤럭시S25울트라 512기가 블랙 (S급) / 0426,갤럭시,,1,pass,,,1070000,판매중,https://m.bunjang.co.kr/products/407610316
갤럭시,번개장터,407604527,갤럭시S23울트라 256기가 라벤더 (S급) / 0511,갤럭시,,1,pass,,,630000,판매중,https://m.bunjang.co.kr/products/407604527
갤럭시,번개장터,407603606,갤럭시S23울트라 256기가 그린 (S급) / 0511,갤럭시,,1,pass,,,640000,판매중,https://m.bunjang.co.kr/products/407603606
갤럭시,번개장터,405369503,갤럭시S24플러스 256기가 그레이 (무잔상) / 0501,갤럭시,,1,pass,,,500000,판매중,https://m.bunjang.co.kr/products/405369503
갤럭시,번개장터,403282955,갤럭시S25울트라 256기가 블랙 (무잔상) / 0421,갤럭시,,1,pass,,,1010000,판매중,https://m.bunjang.co.kr/products/403282955
갤럭시,번개장터,403279895,갤럭시S24울트라 256기가 바이올렛 (S급) / 0420,갤럭시,,1,pass,,,820000,판매중,https://m.bunjang.co.kr/products/403279895
갤럭시,번개장터,408496846,삼성 갤럭시 S26 울트라 512 블랙 자급제 미개봉 3대,갤럭시,,1,pass,,,1600000,판매중,https://m.bunjang.co.kr/products/408496846
갤럭시,번개장터,404934155,삼성 갤럭시 S26 울트라 512 핑크골드 자급제 미개봉,갤럭시,,1,pass,,,1738000,판매중,https://m.bunjang.co.kr/products/404934155
갤럭시,번개장터,396429613,미개봉 갤럭시탭 S11 256GB 5G,갤럭시,,1,pass,,,1335000,판매중,https://m.bunjang.co.kr/products/396429613
갤럭시,번개장터,409343379,갤럭시 A15블랙 정상공기계 중고폰,갤럭시,,1,pass,,,120000,판매중,https://m.bunjang.co.kr/products/409343379
갤럭시,번개장터,409343341,S급. 갤럭시탭A9플러스 (X210) 팝니다 부산중고폰 양산 울산 포항,갤럭시,,1,pass,,,218000,판매중,https://m.bunjang.co.kr/products/409343341
갤럭시,번개장터,409343284,갤럭시노트20레드(8842),갤럭시,,1,pass,,,175000,판매중,https://m.bunjang.co.kr/products/409343284
갤럭시,번개장터,407868176,갤럭시A53 (A536) 128GB 블루 무잔상 A급 - 울산중고폰,갤럭시,,1,pass,,,187000,판매중,https://m.bunjang.co.kr/products/407868176
갤럭시,번개장터,409245357,삼성리퍼폰 갤럭시Z폴드7 폴드7 (F966) 256GB 블랙 - 울산중고,갤럭시,,1,pass,,,1640000,판매중,https://m.bunjang.co.kr/products/409245357
갤럭시,번개장터,409243514,갤럭시S24 (S921) 256GB 블랙 무잔상 A급 - 울산중고폰,갤럭시,,1,pass,,,435000,판매중,https://m.bunjang.co.kr/products/409243514
갤럭시,번개장터,406808954,갤럭시S24울트라 (S928) 512기가 대용량 옐로우 - 울산중고폰,갤럭시,,1,pass,,,810000,판매중,https://m.bunjang.co.kr/products/406808954
갤럭시,번개장터,406801967,갤럭시S24플러스 (S926) 256GB 그레이 무잔상 A급 - 울산중고,갤럭시,,1,pass,,,515000,판매중,https://m.bunjang.co.kr/products/406801967
갤럭시,번개장터,407000484,슈퍼 마리오 갤럭시 영화 TTT 특전,갤럭시,,1,pass,,,8000,판매중,https://m.bunjang.co.kr/products/407000484
갤럭시,번개장터,406999415,슈퍼 마리오 갤럭시 무비 아트카드 & 광음 포스터,갤럭시,,1,pass,,,20000,판매중,https://m.bunjang.co.kr/products/406999415
갤럭시,번개장터,409342951,갤럭시xr컨트롤러,갤럭시,,1,pass,,,300000,판매중,https://m.bunjang.co.kr/products/409342951
갤럭시,번개장터,408008459,2개 무료배송 - 갤럭시S25 울트라 카드 수납 가죽 케이스,갤럭시,,1,pass,,,13900,판매중,https://m.bunjang.co.kr/products/408008459
갤럭시,번개장터,409342849,리퍼급 갤럭시s23 256GB 화이트 완전깨끗 중고폰,갤럭시,,1,pass,,,399000,판매중,https://m.bunjang.co.kr/products/409342849
갤럭시,번개장터,406712067,갤럭시 버즈 4 화이트 미개봉 2개,갤럭시,,1,pass,,,220000,판매중,https://m.bunjang.co.kr/products/406712067
갤럭시,번개장터,409342810,A급. 갤럭시점프3 128기가 화이트 부산중고폰02461김해 순천 인천,갤럭시,,1,pass,,,123000,판매중,https://m.bunjang.co.kr/products/409342810
갤럭시,번개장터,409342734,갤럭시 스타일폴더블랙 무잔상 정상공기계 중고폰,갤럭시,,1,pass,,,65000,판매중,https://m.bunjang.co.kr/products/409342734
갤럭시,번개장터,408542008,(부산중고폰) 갤럭시s23플러스 블랙 512기가 공기계 판매해요,갤럭시,,1,pass,,,405000,판매중,https://m.bunjang.co.kr/products/408542008
갤럭시,번개장터,407634671,(부산중고폰) 갤럭시A53 5g 블랙 128기가 공기계 판매해요,갤럭시,,1,pass,,,150000,판매중,https://m.bunjang.co.kr/products/407634671
갤럭시,번개장터,407590043,(부산중고폰) 갤럭시s24울트라 그레이 256기가 공기계 판매해요,갤럭시,,1,pass,,,777000,판매중,https://m.bunjang.co.kr/products/407590043
갤럭시,번개장터,407588533,(부산중고폰) 갤럭시노트20 핑크 256기가 공기계 판매해요,갤럭시,,1,pass,,,195000,판매중,https://m.bunjang.co.kr/products/407588533
