query_keyword,dataset_role,label,label_meaning,platform,keyword,canonical_name,matched_keywords,pid,name,price,status,date,link,image_url,description,source_file
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,390686634,갤럭시 s25 핸드폰 케이스,4000,판매중,2026-05-07 01:10,https://m.bunjang.co.kr/products/390686634,https://media.bunjang.co.kr/product/390686634_1_1777993324_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406450503,갤럭시박스 갤럭시S25 네이비 512기가 빈박스,15000,판매중,2026-05-07 00:03,https://m.bunjang.co.kr/products/406450503,https://media.bunjang.co.kr/product/406450503_1_1778079796_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,269220782,S급 갤럭시탭S2 32G WIFI/LTE (SM-T815),50000,판매중,2026-05-06 22:18,https://m.bunjang.co.kr/products/269220782,https://media.bunjang.co.kr/product/269220782_1_1769672347_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406428373,케이스티파이 갤럭시S25 임팩트 마그네틱 케이스 (톰과제리 콜라보),45750,판매중,2026-05-06 22:13,https://m.bunjang.co.kr/products/406428373,https://media.bunjang.co.kr/product/406428373_1_1778073638_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406046570,갤럭시S25엣지 미개봉자급제(유리포함),990000,판매중,2026-05-06 20:30,https://m.bunjang.co.kr/products/406046570,https://media.bunjang.co.kr/product/406046570_1_1777943024_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,404593220,"갤럭시S25 512G 새것급(민트,실버)",730000,판매중,2026-05-06 20:30,https://m.bunjang.co.kr/products/404593220,https://media.bunjang.co.kr/product/404593220_1_1777376590_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,402975589,"갤럭시S25엣지 새제품급(블루,정상해지)",720000,판매중,2026-05-06 20:26,https://m.bunjang.co.kr/products/402975589,https://media.bunjang.co.kr/product/402975589_1_1776992285_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406396051,특가 SS급) 갤럭시 S25 512GB 판매,750000,판매중,2026-05-06 19:48,https://m.bunjang.co.kr/products/406396051,https://media.bunjang.co.kr/product/406396051_1_1778064503_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406380344,갤럭시 S25 실버쉐도우 기본형(512기가),730000,판매중,2026-05-06 18:39,https://m.bunjang.co.kr/products/406380344,https://media.bunjang.co.kr/product/406380344_1_1778060394_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406364975,A급) 갤럭시S24 512G 무잔상 퍼플 01238,490000,판매중,2026-05-06 17:34,https://m.bunjang.co.kr/products/406364975,https://media.bunjang.co.kr/product/406364975_1_1778056445_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406088543,갤럭시s23 512gb 블랙 팝니다,300000,판매중,2026-05-06 17:02,https://m.bunjang.co.kr/products/406088543,https://media.bunjang.co.kr/product/406088543_1_1778054290_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,404765783,갤럭시S23 512기가 그린 (S급) / 0428,410000,판매중,2026-05-06 17:01,https://m.bunjang.co.kr/products/404765783,https://media.bunjang.co.kr/product/404765783_1_1777451745_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,404764833,갤럭시S23 512기가 그린 (S급) / 0428,410000,판매중,2026-05-06 17:01,https://m.bunjang.co.kr/products/404764833,https://media.bunjang.co.kr/product/404764833_1_1777451497_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,405305177,갤럭시 S25 엣지 512 블랙,730000,예약중,2026-05-06 16:42,https://m.bunjang.co.kr/products/405305177,https://media.bunjang.co.kr/product/405305177_1_1777961751_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406348681,갤럭시s23 512_GB 판매합니다!!,370000,판매중,2026-05-06 16:25,https://m.bunjang.co.kr/products/406348681,https://media.bunjang.co.kr/product/406348681_1_1778052304_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406339248,갤럭시 s25엣지 아이스블루 풀박스,720000,판매중,2026-05-06 15:42,https://m.bunjang.co.kr/products/406339248,https://media.bunjang.co.kr/product/406339248_1_1778053633_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,405899620,미개봉) 정품삼성 갤럭시 S25 엣지 케이스 Kindsuit 화이트,22000,판매중,2026-05-06 15:25,https://m.bunjang.co.kr/products/405899620,https://media.bunjang.co.kr/product/405899620_1_1777883053_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406333961,갤럭시S25 슈퍼 투명 범퍼케이스 S931,5000,판매중,2026-05-06 15:17,https://m.bunjang.co.kr/products/406333961,https://media.bunjang.co.kr/product/406333961_1_1778048239_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,378198049,갤럭시s24 s25시리즈정품케이스,13000,판매중,2026-05-06 15:11,https://m.bunjang.co.kr/products/378198049,https://media.bunjang.co.kr/product/378198049_1_1776041539_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406332704,갤럭시S23 5G 512G 그린 A급 판매합니다-S911N,397000,판매중,2026-05-06 15:11,https://m.bunjang.co.kr/products/406332704,https://media.bunjang.co.kr/product/406332704_1_1778047863_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406331376,갤럭시S24+5G 512G 앰버옐로우 S급 판매합니다,503000,판매중,2026-05-06 15:04,https://m.bunjang.co.kr/products/406331376,https://media.bunjang.co.kr/product/406331376_1_1778047467_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,401982848,갤럭시 S24 / 512GB / 옐로우,475000,판매중,2026-05-06 14:13,https://m.bunjang.co.kr/products/401982848,https://media.bunjang.co.kr/product/401982848_1_1776322768_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406314845,갤럭시S25FE 단순개봉 새제품 판매합니다.,690000,판매중,2026-05-06 13:41,https://m.bunjang.co.kr/products/406314845,https://media.bunjang.co.kr/product/406314845_1_1778042464_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406061591,갤럭시S25 자급제 미개봉 새제품 판매합니다.,890000,판매중,2026-05-06 13:40,https://m.bunjang.co.kr/products/406061591,https://media.bunjang.co.kr/product/406061591_1_1777948769_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406313927,갤럭시S25엣지 미개봉 새제품 판매합니다.,970000,판매중,2026-05-06 13:36,https://m.bunjang.co.kr/products/406313927,https://media.bunjang.co.kr/product/406313927_1_1778042160_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406301230,갤럭시S25FE 자급제 미개봉 새제품 판매합니다.,750000,판매중,2026-05-06 12:24,https://m.bunjang.co.kr/products/406301230,https://media.bunjang.co.kr/product/406301230_1_1778037848_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,401725488,갤럭시 s24/s25 투명 범퍼 젤리케이스,3000,판매중,2026-05-06 11:33,https://m.bunjang.co.kr/products/401725488,https://media.bunjang.co.kr/product/401725488_1_1776225097_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406292676,갤럭시S24 5G 512G 그레이(S921) 무잔상 판매합니다,470000,판매중,2026-05-06 11:33,https://m.bunjang.co.kr/products/406292676,https://media.bunjang.co.kr/product/406292676_1_1778034784_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,405603274,갤럭시 S25 깨끗 여러대 SSSS,710000,판매중,2026-05-06 11:22,https://m.bunjang.co.kr/products/405603274,https://media.bunjang.co.kr/product/405603274_1_1777797092_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406290221,갤럭시S20 5G 128G 그레이(G981) 깨끗한 제품 판매합니다,170000,판매중,2026-05-06 11:18,https://m.bunjang.co.kr/products/406290221,https://media.bunjang.co.kr/product/406290221_1_1778033908_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,402772605,갤럭시 S24+ 512GB 크림,560000,판매중,2026-05-06 11:10,https://m.bunjang.co.kr/products/402772605,https://media.bunjang.co.kr/product/402772605_1_1778033427_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,404309047,갤럭시 S23 512GB 라벤더 [75192],380000,판매중,2026-05-06 11:08,https://m.bunjang.co.kr/products/404309047,https://media.bunjang.co.kr/product/404309047_1_1777265874_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406283334,갤럭시 S23 라벤더 512GB SSS급 상품 판매합니다,400000,판매중,2026-05-06 10:33,https://m.bunjang.co.kr/products/406283334,https://media.bunjang.co.kr/product/406283334_1_1778031229_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,403096224,갤럭시 S25FE / S급 / 4-35,590000,판매중,2026-05-06 10:09,https://m.bunjang.co.kr/products/403096224,https://media.bunjang.co.kr/product/403096224_1_1776760930_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,351986360,갤럭시S24fe 5/5 한정 리뷰&공지 필독,500,판매중,2026-05-06 09:53,https://m.bunjang.co.kr/products/351986360,https://media.bunjang.co.kr/product/351986360_1_1777944335_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,405640755,갤럭시 S25 범퍼 케이스,3000,판매중,2026-05-06 09:21,https://m.bunjang.co.kr/products/405640755,https://media.bunjang.co.kr/product/405640755_1_1777807461_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,401510813,갤럭시S20 5G 128G 블루(G981) 깨끗한 제품 판매합니다,170000,판매중,2026-05-06 09:05,https://m.bunjang.co.kr/products/401510813,https://media.bunjang.co.kr/product/401510813_1_1776142715_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,405916107,새상품 갤럭시 s24~s25 공용 핸드폰 케이스 다이어리 지갑 케이스,8500,판매중,2026-05-06 09:02,https://m.bunjang.co.kr/products/405916107,https://media.bunjang.co.kr/product/405916107_1_1777886081_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,403667828,겔럭시s25엣지 방수배달케이스,15000,판매중,2026-05-06 08:53,https://m.bunjang.co.kr/products/403667828,https://media.bunjang.co.kr/product/403667828_1_1777336792_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,395100892,삼성 갤럭시 S21 5G 핑크골드,270000,판매중,2026-05-06 08:38,https://m.bunjang.co.kr/products/395100892,https://media.bunjang.co.kr/product/395100892_1_1773475267_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406269420,서울 갤럭시 S23 FE (S711N) 블랙 25년판 A급 팝니다.,295000,판매중,2026-05-06 08:25,https://m.bunjang.co.kr/products/406269420,https://media.bunjang.co.kr/product/406269420_1_1778023511_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,405290801,갤럭시s25 케이스,5300,판매중,2026-05-06 08:20,https://m.bunjang.co.kr/products/405290801,https://media.bunjang.co.kr/product/405290801_1_1777678572_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,385576962,갤럭시 s25fe 핸드메이드 소가죽 다이어리케이스,19000,판매중,2026-05-06 08:07,https://m.bunjang.co.kr/products/385576962,https://media.bunjang.co.kr/product/385576962_1_1769664135_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,399078144,갤럭시S20 5G 128G 그레이(G981) 깨끗한 제품 판매합니다,145000,판매중,2026-05-06 08:01,https://m.bunjang.co.kr/products/399078144,https://media.bunjang.co.kr/product/399078144_1_1775195401_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,373826075,갤럭시 s25 s24 소가죽 핸드메이드 다이어리케이스,19000,판매중,2026-05-06 07:59,https://m.bunjang.co.kr/products/373826075,https://media.bunjang.co.kr/product/373826075_1_1764923120_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406267292,갤럭시S24 5G 512G 그레이(S921) 무잔상 판매합니다,470000,판매중,2026-05-06 07:56,https://m.bunjang.co.kr/products/406267292,https://media.bunjang.co.kr/product/406267292_1_1778021769_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,398477877,갤럭시 탭s2 셀룰러 (T815) 32G 블랙 팝니다.,70000,판매중,2026-05-06 07:43,https://m.bunjang.co.kr/products/398477877,https://media.bunjang.co.kr/product/398477877_1_1774933334_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406266253,갤럭시S20 5G 128G 그레이(G981) 깨끗한 제품 판매합니다,170000,판매중,2026-05-06 07:41,https://m.bunjang.co.kr/products/406266253,https://media.bunjang.co.kr/product/406266253_1_1778020905_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,380576399,갤럭시 S25 24 23 22 21 20 후면 카드 포켓 다이어리 케이스,13000,판매중,2026-05-06 06:26,https://m.bunjang.co.kr/products/380576399,https://media.bunjang.co.kr/product/380576399_1_1767677670_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,344025532,삼성갤럭시 S25 512g 자급제 미사용품,1010000,판매중,2026-05-06 06:03,https://m.bunjang.co.kr/products/344025532,https://media.bunjang.co.kr/product/344025532_1_1776783023_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,263253003,삼성갤럭시 S25 자급제 미사용품,940000,판매중,2026-05-06 06:02,https://m.bunjang.co.kr/products/263253003,https://media.bunjang.co.kr/product/263253003_1_1775299802_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,398860518,갤럭시 S25FE  케이스,7500,판매중,2026-05-06 04:50,https://m.bunjang.co.kr/products/398860518,https://media.bunjang.co.kr/product/398860518_1_1777690156_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406254391,갤럭시S23 512G 블랙 공기계 15344,320000,판매중,2026-05-06 03:53,https://m.bunjang.co.kr/products/406254391,https://media.bunjang.co.kr/product/406254391_1_1778007232_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,403128053,갤럭시S24 512GB,460000,판매중,2026-05-06 03:25,https://m.bunjang.co.kr/products/403128053,https://media.bunjang.co.kr/product/403128053_1_1776770516_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,403595929,갤럭시s25엣지 케이스티파이 수지케이스,41000,판매중,2026-05-05 22:00,https://m.bunjang.co.kr/products/403595929,https://media.bunjang.co.kr/product/403595929_1_1777986064_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406184129,갤럭시 S25 폰케이스 일괄,3000,판매중,2026-05-05 20:59,https://m.bunjang.co.kr/products/406184129,https://media.bunjang.co.kr/product/406184129_1_1777982380_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,394101903,갤럭시 S25+ 케이스티파이 미피 신호등 케이스,40000,판매중,2026-05-05 20:33,https://m.bunjang.co.kr/products/394101903,https://media.bunjang.co.kr/product/394101903_1_1773019077_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406171925,갤럭시박스 갤럭시S21 갤럭시퀀텀 갤럭시A53 A42 와이드8,7000,판매중,2026-05-05 20:05,https://m.bunjang.co.kr/products/406171925,https://media.bunjang.co.kr/product/406171925_1_1777979116_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,317731048,갤럭시s25 미러케이스 로즈골드색 (새제품),6000,판매중,2026-05-05 19:13,https://m.bunjang.co.kr/products/317731048,https://media.bunjang.co.kr/product/317731048_1_1752004073_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,372557159,갤럭시s25 어프어프 에폭시 범퍼 체리 바다 케이스,11000,판매중,2026-05-05 17:55,https://m.bunjang.co.kr/products/372557159,https://media.bunjang.co.kr/product/372557159_1_1765267542_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,405367338,갤럭시S24 512기가 바이올렛 (S급) / 0501,490000,판매중,2026-05-05 17:41,https://m.bunjang.co.kr/products/405367338,https://media.bunjang.co.kr/product/405367338_1_1777706021_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,405368651,갤럭시S24 512기가 바이올렛 (S급) / 0501,490000,판매중,2026-05-05 17:40,https://m.bunjang.co.kr/products/405368651,https://media.bunjang.co.kr/product/405368651_1_1777706377_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,364558458,갤럭시S23 화이트 37757,330000,판매중,2026-05-05 17:38,https://m.bunjang.co.kr/products/364558458,https://media.bunjang.co.kr/product/364558458_1_1767749654_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,405860141,(미개봉/정품)갤럭시 S25 엣지 카인드 수트 정품 케이스,18000,판매중,2026-05-05 16:56,https://m.bunjang.co.kr/products/405860141,https://media.bunjang.co.kr/product/405860141_1_1777871771_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,360387038,케이스티파이 갤럭시 s25+ 최고심 케이스 맥세이프,54000,판매중,2026-05-05 16:00,https://m.bunjang.co.kr/products/360387038,https://media.bunjang.co.kr/product/360387038_1_1768291538_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406114142,갤럭시s25 투명 폰케이스,2500,판매중,2026-05-05 16:00,https://m.bunjang.co.kr/products/406114142,https://media.bunjang.co.kr/product/406114142_1_1777964452_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,393713977,"몰티즈 앤 리트리버 폰케이스 (갤럭시 s24, s25)",25000,판매중,2026-05-05 15:31,https://m.bunjang.co.kr/products/393713977,https://media.bunjang.co.kr/product/393713977_1_1773109709_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,405176389,S25엣지 LG 자급제,890000,판매중,2026-05-05 15:15,https://m.bunjang.co.kr/products/405176389,https://media.bunjang.co.kr/product/405176389_1_1777625128_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,400437232,갤럭시 S25 다이어리 지갑형 케이스(블랙),9900,판매중,2026-05-05 14:03,https://m.bunjang.co.kr/products/400437232,https://media.bunjang.co.kr/product/400437232_1_1775717957_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406087560,갤럭시 s25 s24 핸드메이드 소가죽 핸드폰케이스 카드수납케이스,19000,판매중,2026-05-05 13:57,https://m.bunjang.co.kr/products/406087560,https://media.bunjang.co.kr/product/406087560_1_1777957044_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,406087209,갤럭시 s25풀러스 s24풀러스 소가죽 다이어리 케이스,19000,판매중,2026-05-05 13:55,https://m.bunjang.co.kr/products/406087209,https://media.bunjang.co.kr/product/406087209_1_1777956941_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,404747215,갤럭시 S25FE / 특S급 / 4-54,650000,판매중,2026-05-05 13:46,https://m.bunjang.co.kr/products/404747215,https://media.bunjang.co.kr/product/404747215_1_1777446987_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
갤럭시 s25,test_candidate,,needs_review_or_model_prediction,번개장터,갤럭시 s25,갤럭시 s25,갤럭시 s25,404746488,갤럭시 S23 / 특S급 / 4-53,425000,판매중,2026-05-05 13:46,https://m.bunjang.co.kr/products/404746488,https://media.bunjang.co.kr/product/404746488_1_1777446799_w{res}.jpg,,통합조회_전체_no_filter_20260507_0536.csv
