keyword,c1,c2,c3,c4,c5,c6,c7,c8,cluster_product_name,item_count,min_price,median_price,average_price,max_price,sample_tokenized_names,sample_normalized_names,sample_original_names
갤럭시,갤럭시,s24,플러스,256gb,앰버,,,,갤럭시 s24 플러스 256gb,1,510000,510000.0,510000.0,510000,갤럭시 s24 플러스 256gb 앰버,갤럭시 s24 플러스 256gb 앰버,갤럭시 S24+ 256GB 앰버옐로우 자급제 풀박스
갤럭시,갤럭시,s24,플러스,512gb,,,,,갤럭시 s24 플러스 512gb,1,510000,510000.0,510000.0,510000,갤럭시 s24 플러스 512gb,갤럭시 s24 플러스 512gb,[판매] 삼성 갤럭시 S24+ 자급제 엠버 옐로우 512GB
갤럭시,갤럭시,z폴드4,256gb,삼케플,양도,가능,케이스,,갤럭시 z폴드4 케이스,1,510000,510000.0,510000.0,510000,갤럭시 z폴드4 256gb 삼케플 양도 가능 케이스,갤럭시 z폴드4 256gb 삼케플 양도 가능 케이스,갤럭시 Z폴드4 256GB 베이지 S급 풀박스(삼케플 양도 가능/케이스
갤럭시,갤럭시,탭,s8,wi,fi,128gb,,,갤럭시 s8 128gb,1,510000,510000.0,510000.0,510000,갤럭시 탭 s8 wi fi 128gb,갤럭시탭 s8 wifi 128gb,갤럭시탭s8 wifi 128gb 실버 판매
갤럭시,갤럭시,s22울트라,256gb,상태,좋은,51만1000원팜,,,갤럭시 s22울트라 256gb,1,511000,511000.0,511000.0,511000,갤럭시 s22울트라 256gb 상태 좋은 51만1000원팜,갤럭시 s22울트라 256gb 상태좋은 51만1000원팜,갤럭시S22울트라 그린 256GB 무잔상 상태좋은 중고51만1000원팜
갤럭시,갤럭시,s24,256gb,상태,좋은,51만1000원팜,,,갤럭시 s24 256gb,1,511000,511000.0,511000.0,511000,갤럭시 s24 256gb 상태 좋은 51만1000원팜,갤럭시 s24 256gb 상태좋은 51만1000원팜,갤럭시S24 퍼플 256GB 무잔상 상태좋은 중고51만1000원팜
갤럭시,특,갤럭시,s24플러스,256gb,경주,,,,갤럭시 s24플러스 256gb,1,515000,515000.0,515000.0,515000,특 갤럭시 s24플러스 256gb 경주,특 갤럭시 s24플러스 256gb 경주,특A급 갤럭시  S24플러스 256GB 블랙 경주중고폰 창원중고폰
갤럭시,가성비,특가,갤럭시,s24플러스,256gb,,,,갤럭시 s24플러스 256gb,1,520000,520000.0,520000.0,520000,가성비 특가 갤럭시 s24플러스 256gb,가성비특가 갤럭시 s24플러스 256gb,[00869] 당일발송 가성비특가 갤럭시S24플러스 256GB 블랙티타늄
갤럭시,갤럭시,s24,256gb,플러스,갤럭시,버즈,sm,r170,갤럭시 s24 플러스 256gb,1,520000,520000.0,520000.0,520000,갤럭시 s24 256gb 플러스 갤럭시 버즈 sm r170,갤럭시 s24 256gb 플러스 갤럭시 버즈 sm r170,갤럭시S24 256GB 바이올렛 + 삼성 갤럭시 버즈 1 SM-R170
갤럭시,갤럭시,s24,앰버,엘로우,256gb,,,,갤럭시 s24 256gb,1,520000,520000.0,520000.0,520000,갤럭시 s24 앰버 엘로우 256gb,갤럭시 s24 앰버 엘로우 256gb,갤럭시 S24 앰버 엘로우 256기가 A급 팔아요~
갤럭시,갤럭시,s24fe,256gb,액정,,,,,갤럭시 s24fe 256gb,1,520000,520000.0,520000.0,520000,갤럭시 s24fe 256gb 액정,갤럭시 s24fe 256gb 액정,갤럭시 S24FE 블랙 256기가 액정새상품 SS급 팔아요~
갤럭시,갤럭시,s24fe,256gb,퀵,택배,,,,갤럭시 s24fe 256gb,1,520000,520000.0,520000.0,520000,갤럭시 s24fe 256gb 퀵 택배,갤럭시 s24fe 256gb 퀵 택배,(46만) 갤럭시 S24FE 블루 256GB 자급제 직거래/퀵/택배
갤럭시,갤럭시,탭,s7,태블릿,,,,,갤럭시 s7,1,520000,520000.0,520000.0,520000,갤럭시 탭 s7 태블릿,갤럭시탭 s7 태블릿,삼성 갤럭시탭 s7 태블릿 팝니다
갤럭시,갤럭시워치,울트라,전,색상,47mm,64gb,,,갤럭시워치 울트라 전 색상 47mm 64gb,1,520000,520000.0,520000.0,520000,갤럭시워치 울트라 전 색상 47mm 64gb,갤럭시워치울트라 전색상 47mm 64gb,미개봉 새상품 갤럭시워치울트라티타늄 전색상 2025 47mm64기가
갤럭시,디올,갤럭시,장지갑,,,,,,디올 갤럭시 장지갑,1,520000,520000.0,520000.0,520000,디올 갤럭시 장지갑,디올 갤럭시 장지갑,[정품] 디올 갤럭시 장지갑
갤럭시,갤럭시,s24fe,256gb,상태,좋은,52만2천,,,갤럭시 s24fe 256gb,1,522000,522000.0,522000.0,522000,갤럭시 s24fe 256gb 상태 좋은 52만2천,갤럭시 s24fe 256gb 상태좋은 52만2천,갤럭시S24FE 블랙 256GB 무잔상 상태좋은 중고52만2천팝니다
갤럭시,갤럭시,s24fe,그라파이트,256gb,퀵,택배,,,갤럭시 s24fe 256gb,1,525000,525000.0,525000.0,525000,갤럭시 s24fe 그라파이트 256gb 퀵 택배,갤럭시 s24fe 그라파이트 256gb 퀵 택배,(46만) 갤럭시 S24FE 그라파이트 256GB 직거래/퀵/택배
갤럭시,갤럭시,z플립6,5g,256gb,f74,1n,,,갤럭시 z플립6 256gb,1,525000,525000.0,525000.0,525000,갤럭시 z플립6 5g 256gb f74 1n,갤럭시 z플립6 5g 256gb f741n,갤럭시 Z플립6 5G 옐로우 256기가 미사용급 판매합니다-F741N
갤럭시,갤럭시,북,플러스,i5,세대,.6인치,노트,북,갤럭시 북 플러스 i5 세대 .6인치 노트 북,1,529000,529000.0,529000.0,529000,갤럭시 북 플러스 i5 세대 .6인치 노트 북,갤럭시북 플러스 i5 10세대 .6인치 노트북,삼성 갤럭시북 플러스 i5-10세대 15.6인치 노트북
갤럭시,가성비,특가,갤럭시,s24플러스,512gb,티,,,갤럭시 s24플러스 512gb,1,530000,530000.0,530000.0,530000,가성비 특가 갤럭시 s24플러스 512gb 티,가성비특가 갤럭시 s24플러스 512gb 티,[00743] 당일발송 가성비특가 갤럭시S24플러스 512GB 바이올렛티
갤럭시,갤럭시,s24fe,256gb,sk,t,퀵,택배,,갤럭시 s24fe 256gb,1,530000,530000.0,530000.0,530000,갤럭시 s24fe 256gb sk t 퀵 택배,갤럭시 s24fe 256gb skt 급 퀵 택배,(47만) 갤럭시 S24FE 256GB SKT 새상품급 직거래/퀵/택배
갤럭시,갤럭시,z플립6,256gb,플러스,무선,이어폰,플러스,충전,갤럭시 z플립6 플러스 256gb,1,530000,530000.0,530000.0,530000,갤럭시 z플립6 256gb 플러스 무선 이어폰 플러스 충전 기 어댑터,갤럭시 z플립6 256gb 플러스 무선 이어폰 플러스 충전기 어댑터,갤럭시 Z 플립6 옐로우 256GB + 무선 이어폰 + 충전기 어댑터
갤럭시,갤럭시,북,프로,nt950x,dx,g51a,,,갤럭시 북 프로 nt950x dx g51a,1,530000,530000.0,530000.0,530000,갤럭시 북 프로 nt950x dx g51a,갤럭시북 프로 nt950xdx g51a,삼성 갤럭시북 프로 NT950XDX-G51A
갤럭시,갤럭시,워치8,울트라,47mm,25년형,,,,갤럭시 워치8 울트라,1,530000,530000.0,530000.0,530000,갤럭시 워치8 울트라 47mm 25년형,갤럭시 워치8 울트라 47mm 25년형,갤럭시워치8 울트라 47mm 25년형 미개봉 새제품
갤럭시,갤럭시,탭,s9fe,플러스,wi,fi,128gb,wi,갤럭시 s9fe 플러스 128gb,1,530000,530000.0,530000.0,530000,갤럭시 탭 s9fe 플러스 wi fi 128gb wi fi,갤럭시탭 s9fe 플러스 wifi 128gb wifi,갤럭시탭S9FE플러스 WIFI 128G 미개봉 새제품 판매합니다.WIFI
갤럭시,보증30일,갤럭시,s24,256gb,앰버,즉시사용,,,갤럭시 s24 256gb,1,530000,530000.0,530000.0,530000,보증30일 갤럭시 s24 256gb 앰버 즉시사용,보증30일 갤럭시 s24 256gb 앰버 즉시사용,보증30일/갤럭시S24 256G 앰버옐로우S급/즉시사용
갤럭시,보증30일,갤럭시,s24,256gb,즉시사용,,,,갤럭시 s24 256gb,1,530000,530000.0,530000.0,530000,보증30일 갤럭시 s24 256gb 즉시사용,보증30일 갤럭시 s24 256gb 즉시사용,보증30일/갤럭시S24 256G 엠버옐로우 S급/즉시사용
갤럭시,갤럭시,s24,플러스,,,,,,갤럭시 s24 플러스,1,532000,532000.0,532000.0,532000,갤럭시 s24 플러스,갤럭시 s24 플러스,갤럭시 s24+ 실버
갤럭시,갤럭시,s22울트라,256gb,상태,좋은,53만4천,,,갤럭시 s22울트라 256gb,1,534000,534000.0,534000.0,534000,갤럭시 s22울트라 256gb 상태 좋은 53만4천,갤럭시 s22울트라 256gb 상태좋은 53만4천,갤럭시S22울트라 블랙 256GB 무잔상 상태좋은 중고53만4천팝니다
갤럭시,갤럭시,탭,s8,플러스,,,,,갤럭시 s8 플러스,1,535000,535000.0,535000.0,535000,갤럭시 탭 s8 플러스,갤럭시탭 s8 플러스,갤럭시탭s8 플러스
갤럭시,갤럭시,탭,s9,fe,플러스,플러스,스탠딩,커버,갤럭시 s9 fe 플러스,1,535000,535000.0,535000.0,535000,갤럭시 탭 s9 fe 플러스 플러스 스탠딩 커버,갤럭시 탭 s9 fe 플러스 플러스 스탠딩 커버,삼성 갤럭시 탭 S9 FE+ + 스탠딩 커버 미개봉
갤럭시,갤럭시,z플립6,없음,특a,플러스,,,,갤럭시 z플립6 플러스,1,539000,539000.0,539000.0,539000,갤럭시 z플립6 없음 특a 플러스,갤럭시 z플립6 없음 특a 플러스 급,갤럭시z플립6 실버 잔상없음 특A+급 46297
갤럭시,갤럭시,s22울트라,512gb,팬텀,,,,,갤럭시 s22울트라 512gb,1,540000,540000.0,540000.0,540000,갤럭시 s22울트라 512gb 팬텀,갤럭시 s22울트라 512gb 팬텀,갤럭시S22울트라 512G 자급제 팬텀화이트 S급!
갤럭시,갤럭시,s24,256gb,플러스,투스,무선,이어폰,플러스,갤럭시 s24 플러스 256gb,1,540000,540000.0,540000.0,540000,갤럭시 s24 256gb 플러스 투스 무선 이어폰 플러스 충전 기 어댑터,갤럭시 s24 256gb 플러스 투스 무선 이어폰 플러스 충전기 어댑터,갤럭시S24 256GB 옐로우 + 블루투스 무선 이어폰 + 충전기 어댑터
갤럭시,갤럭시,s24,512gb,초,,,,,갤럭시 s24 512gb,1,540000,540000.0,540000.0,540000,갤럭시 s24 512gb 초,갤럭시 s24 512gb 초,갤럭시 s24 512GB 블랙 초ss급
갤럭시,갤럭시,탭,s9fe,플러스,플러스,128gb,wi,fi,갤럭시 s9fe 플러스 128gb,1,540000,540000.0,540000.0,540000,갤럭시 탭 s9fe 플러스 플러스 128gb wi fi,갤럭시 탭 s9fe 플러스 플러스 128gb wifi,"갤럭시 탭 S9FE+ 플러스 128GB WiFi (S펜, 케이스 포함)"
갤럭시,갤럭시,s24플러스,256gb,색상,,,,,갤럭시 s24플러스 256gb,1,545000,545000.0,545000.0,545000,갤럭시 s24플러스 256gb 색상,갤럭시 s24플러스 256gb 색상,갤럭시 s24플러스  256기가 바이올렛색상
갤럭시,갤럭시,s24플러스,512gb,,,,,,갤럭시 s24플러스 512gb,1,547000,547000.0,547000.0,547000,갤럭시 s24플러스 512gb,갤럭시 s24플러스 512gb,갤럭시S24플러스 512기가 블랙 부산중고폰 73194 서울 춘천 마산
갤럭시,갤럭시,s24,액정,,,,,,갤럭시 s24,1,549000,549000.0,549000.0,549000,갤럭시 s24 액정,갤럭시 s24 액정,갤럭시s24 블랙 액정깨끗 무잔상 42924
갤럭시,rtx,갤럭시,3080ti,sg,그래픽,카드,,,rtx 갤럭시 3080ti sg 그래픽 카드,1,550000,550000.0,550000.0,550000,rtx 갤럭시 3080ti sg 그래픽 카드,rtx 갤럭시 3080ti sg 그래픽카드,RTX 갤럭시 3080TI sg 그래픽카드
갤럭시,갤럭시,s24플러스,앰버,엘로우,256gb,,,,갤럭시 s24플러스 256gb,1,550000,550000.0,550000.0,550000,갤럭시 s24플러스 앰버 엘로우 256gb,갤럭시 s24플러스 앰버 엘로우 256gb,갤럭시 S24플러스 앰버 엘로우 256기가  SS급 팔아요~
갤럭시,갤럭시,s24플러스,코발트,256gb,,,,,갤럭시 s24플러스 256gb,1,550000,550000.0,550000.0,550000,갤럭시 s24플러스 코발트 256gb,갤럭시 s24플러스 코발트 256gb,갤럭시 S24플러스 코발트 바이올렛 256기가  SS급 팔아요~
갤럭시,갤럭시,s25,엣지,edge,,,,,갤럭시 s25 엣지,1,550000,550000.0,550000.0,550000,갤럭시 s25 엣지 edge,갤럭시 s25 엣지 edge,갤럭시 s25 엣지 edge 실버 256 자급제 판매해요
갤럭시,갤럭시,s25플러스,s25,플러스,256gb,256gb,,,갤럭시 s25플러스 256gb,1,550000,550000.0,550000.0,550000,갤럭시 s25플러스 s25 플러스 256gb 256gb,갤럭시 s25플러스 s25 플러스 256gb 256gb,ss급갤럭시S25플러스S25+ 민트 256GB 풀박스 256기가 판매합니다
갤럭시,갤럭시,s25플러스,플러스,시리즈,,,,,갤럭시 s25플러스,1,550000,550000.0,550000.0,550000,갤럭시 s25플러스 플러스 시리즈,갤럭시 s25플러스 플러스 26시리즈,"[할인특가/미사용]갤럭시S25플러스 판매합니다 +23,24,26시리즈"
갤럭시,갤럭시,s26플러스,플러스,시리즈,,,,,갤럭시 s26플러스,1,550000,550000.0,550000.0,550000,갤럭시 s26플러스 플러스 시리즈,갤럭시 s26플러스 플러스 25시리즈,"[할인특가/미사용]갤럭시S26플러스 판매합니다 +23,24,25시리즈"
갤럭시,갤럭시,x,강혁디자이너,콜라보,코트,,,,갤럭시 x 강혁디자이너 콜라보 코트,1,550000,550000.0,550000.0,550000,갤럭시 x 강혁디자이너 콜라보 코트,갤럭시 x 강혁디자이너 콜라보 코트,[초급처] 갤럭시 x 강혁디자이너 콜라보 코트
갤럭시,갤럭시,z플립6,피치,한정,컬러,,,,갤럭시 z플립6,1,550000,550000.0,550000.0,550000,갤럭시 z플립6 피치 한정 컬러,갤럭시 z플립6 피치 한정컬러,갤럭시z플립6 피치 256 한정컬러
갤럭시,갤럭시,z플립7,제트,512gb,,,,,갤럭시 z플립7 512gb,1,550000,550000.0,550000.0,550000,갤럭시 z플립7 제트 512gb,갤럭시 z플립7 제트 512gb,갤럭시 Z플립7 제트블랙 512GB 풀박스
갤럭시,갤럭시,북,nt950xdb,,,,,,갤럭시 북 nt950xdb,1,550000,550000.0,550000.0,550000,갤럭시 북 nt950xdb,갤럭시북 nt950xdb,삼성 갤럭시북 NT950XDB
갤럭시,갤럭시,북,프로,13인치,터치,스크린,s펜,포함,갤럭시 북 프로 13인치 터치 스크린 s펜 포함,1,550000,550000.0,550000.0,550000,갤럭시 북 프로 13인치 터치 스크린 s펜 포함,갤럭시북 프로360 13인치 터치스크린 s펜 포함,[S급] 갤럭시북 프로360 13인치 / 터치스크린 / S펜 포함 /
갤럭시,갤럭시,북,플랙스,알파,13인치,i7,16gb,256gb,갤럭시 북 플랙스 알파 13인치 i7 16gb 256gb,1,550000,550000.0,550000.0,550000,갤럭시 북 플랙스 알파 13인치 i7 16gb 256gb,갤럭시북 플랙스 알파 13인치 i7 16gb 256gb,갤럭시북 플랙스 알파 13인치 I7-10 16GB 256GB
갤럭시,갤럭시,워치,울트라,거의,새재품,정가,,,갤럭시 워치 울트라 거의 새재품 정가,1,550000,550000.0,550000.0,550000,갤럭시 워치 울트라 거의 새재품 정가,갤럭시워치 울트라 거의 새재품 정가,갤럭시워치 울트라 2025 거의 새재품 팔아요 정가 74 택포
갤럭시,갤럭시,워치,울트라,풀구성,스트랩,독,및,박스,갤럭시 워치 울트라 풀구성 스트랩 독 및 박스,1,550000,550000.0,550000.0,550000,갤럭시 워치 울트라 풀구성 스트랩 독 및 박스 세트 포함,갤럭시 워치 울트라 풀구성 스트랩 독 및 박스 세트포함,삼성 갤럭시 워치 울트라 풀구성 스트랩 독 및 박스 세트포함
갤럭시,갤럭시,탭,s8,128gb,wi,fi,외관,펜슬,갤럭시 s8 128gb,1,550000,550000.0,550000.0,550000,갤럭시 탭 s8 128gb wi fi 외관 펜슬 포함,갤럭시탭 s8 128gb wifi 외관 펜슬 포함,삼성 갤럭시탭 S8 128GB WiFi 외관 깨끗 펜슬 포함
갤럭시,갤럭시,탭,s9울트라,512gb,와이파이,풀구성,품,,갤럭시 s9울트라 512gb,1,550000,550000.0,550000.0,550000,갤럭시 탭 s9울트라 512gb 와이파이 풀구성 품,갤럭시탭 s9울트라 512gb 와이파이 풀구성품,갤럭시탭s9울트라 512기가 와이파이 풀구성품
갤럭시,갤럭시,플립,256기기,,,,,,갤럭시 플립 256기기,1,550000,550000.0,550000.0,550000,갤럭시 플립 256기기,갤럭시 플립7 256기기,갤럭시 플립7 256기기
갤럭시,갤럭시북,nt750xee,xl,52gb,ssd,플러스,1tb,,갤럭시북 nt750xee xl 52gb ssd 플러스 1tb,1,550000,550000.0,550000.0,550000,갤럭시북 nt750xee xl 52gb ssd 플러스 1tb,갤럭시북2 nt750xee xl 52gb ssd256 플러스 1tb,갤럭시북2 NT750XEE-XL52G SSD256 + 1TB
갤럭시,특가,갤럭시,s25울트라,미사용,선착순,한정,플립,폴드,갤럭시 s25울트라,1,550000,550000.0,550000.0,550000,특가 갤럭시 s25울트라 미사용 선착순 한정 플립 폴드,특가 갤럭시 s25울트라 미사용 선착순 한정 플립 폴드,특가 갤럭시S25울트라 미사용 선착순 한정판매 플립/폴드/23/24/26
갤럭시,특가,갤럭시,s26울트라,미사용,선착순,한정,플립,,갤럭시 s26울트라,1,550000,550000.0,550000.0,550000,특가 갤럭시 s26울트라 미사용 선착순 한정 플립,특가 갤럭시 s26울트라 미사용 선착순 한정 플립,특가 갤럭시S26울트라 미사용 선착순 한정판매 23/24/25/플립/7
갤럭시,갤럭시,s25엣지,특판재고,,,,,,갤럭시 s25엣지,1,556700,556700.0,556700.0,556700,갤럭시 s25엣지 특판재고,갤럭시 s25엣지 특판재고,갤럭시s25엣지[미개봉/정품/삼성케어]미개봉특판재고
갤럭시,새폰,갤럭시,s24,512gb,액정,없음,,,갤럭시 s24 512gb,1,558000,558000.0,558000.0,558000,새폰 갤럭시 s24 512gb 액정 없음,새폰급 갤럭시 s24 512gb 액정 없음,새폰급) 갤럭시S24 512gb 액정기스없음 중고폰공기계!
갤럭시,갤럭시,탭,s9,플러스,fe,,,,갤럭시 s9 플러스 fe,1,560000,560000.0,560000.0,560000,갤럭시 탭 s9 플러스 fe,갤럭시탭 s9 플러스 fe128,갤럭시탭s9+ fe128
갤럭시,갤럭시,폴드,폴드,폴드,,,,,갤럭시 폴드 폴드 폴드,1,560000,560000.0,560000.0,560000,갤럭시 폴드 폴드 폴드,갤럭시 폴드6 폴드5 폴드4,(새상품/미개봉품) 갤럭시 폴드6 판매합니다. 폴드5 폴드4
갤럭시,갤럭시북,i7,arc,a35,0m,외장그래픽,우체국,택배비,갤럭시 a35,1,560000,560000.0,560000.0,560000,갤럭시북 i7 arc a35 0m 외장그래픽 우체국 택배비 포함,갤럭시북2 i7 arc a35 0m 외장그래픽 우체국 택배비포함,삼성 갤럭시북2 i7 arc A350M 외장그래픽 우체국 택배비포함
갤럭시,최저가,루이비통,갤럭시,반지갑,,,,,최저가 루이비통 갤럭시 반지갑,1,565000,565000.0,565000.0,565000,최저가 루이비통 갤럭시 반지갑,급 최저가 루이비통 갤럭시 반지갑,{새상품급/최저가}루이비통 갤럭시 반지갑
갤럭시,갤럭시,워치,울트라,버전,64gb,,,,갤럭시 워치 울트라 버전 64gb,1,569000,569000.0,569000.0,569000,갤럭시 워치 울트라 버전 64gb,갤럭시 워치울트라 2025버전 64gb,[52만]갤럭시 워치울트라 2025버전 화이트 64GB 미개봉 새상품
갤럭시,갤럭시,지포스,rtx,sg,d6x,10gb,그래픽,카드,갤럭시 지포스 rtx sg d6x 10gb 그래픽 카드,1,569000,569000.0,569000.0,569000,갤럭시 지포스 rtx sg d6x 10gb 그래픽 카드 3팬,갤럭시 지포스 rtx sg d6x 10gb 그래픽카드 3팬,갤럭시 지포스 RTX 3080 SG D6X 10GB 그래픽카드 3팬
갤럭시,갤럭시,s2,,,,,,,갤럭시 s2,1,570000,570000.0,570000.0,570000,갤럭시 s2,갤럭시 s2,갤럭시 S2
갤럭시,갤럭시,북,프로,nt931qdb,.3인치,노트,북,거의,갤럭시 북 프로 nt931qdb .3인치 노트 북 거의,1,570000,570000.0,570000.0,570000,갤럭시 북 프로 nt931qdb .3인치 노트 북 거의 새것,갤럭시북 프로 nt931qdb .3인치 노트북 거의새것,삼성 갤럭시북 프로 360/NT931QDB/13.3인치 노트북/거의새것
갤럭시,갤럭시,탭,s9,fe,플러스,키보드,포함,,갤럭시 s9 fe 플러스,1,570000,570000.0,570000.0,570000,갤럭시 탭 s9 fe 플러스 키보드 포함,갤럭시탭 s9 fe 플러스 키보드 포함,갤럭시탭 S9 FE+_키보드 포함
갤럭시,갤럭시,s23울트라,512gb,kt,,,,,갤럭시 s23울트라 512gb,1,573000,573000.0,573000.0,573000,갤럭시 s23울트라 512gb kt,갤럭시 s23울트라 512gb kt,갤럭시s23울트라  라벤더 512G  kt  B급
갤럭시,jackn,개인결제창,,,,,,,jackn 개인결제창,1,580000,580000.0,580000.0,580000,jackn 개인결제창,jackn a 개인결제창,jackn*a 개인결제창 (갤럭시 Z플립7 256G)
갤럭시,갤럭시,s24플러스,상태,정말,좋아요,,,,갤럭시 s24플러스,1,580000,580000.0,580000.0,580000,갤럭시 s24플러스 상태 정말 좋아요,갤럭시 s24플러스 상태 정말 좋아요 급,갤럭시s24플러스 자급제 판매합니다 상태 정말 좋아요 새상품급!!
갤럭시,갤럭시,s24플러스,플러스,케이스티파이,케이스,,,,갤럭시 s24플러스 케이스,1,580000,580000.0,580000.0,580000,갤럭시 s24플러스 플러스 케이스티파이 케이스,갤럭시 s24플러스 플러스 케이스티파이 케이스,갤럭시 s24플러스+케이스티파이 케이스
갤럭시,갤럭시,s25,512gb,,,,,,갤럭시 s25 512gb,1,580000,580000.0,580000.0,580000,갤럭시 s25 512gb,갤럭시 s25 512gb,갤럭시 S25 네이비 512GB
갤럭시,갤럭시,z플립7,플러스,s23,시리즈,,,,갤럭시 z플립7 플러스,1,580000,580000.0,580000.0,580000,갤럭시 z플립7 플러스 s23 시리즈,갤럭시 z플립7 플러스 s23 26시리즈,"[할인특가/미사용]갤럭시Z플립7 판매합니다 +S23,24,25,26시리즈"
갤럭시,갤럭시,탭,s9fe,플러스,128gb,,,,갤럭시 s9fe 플러스 128gb,1,580000,580000.0,580000.0,580000,갤럭시 탭 s9fe 플러스 128gb,갤럭시탭 s9fe 플러스 128gb,미개봉새상품 갤럭시탭 S9FE플러스 128기가
갤럭시,갤럭시북,nt750xed,i5,1세대,8gb,256gb,,,갤럭시북 nt750xed i5 1세대 8gb 256gb,1,580000,580000.0,580000.0,580000,갤럭시북 nt750xed i5 1세대 8gb 256gb,갤럭시북2 nt750xed i5 11세대 8gb 256gb,삼성 갤럭시북2 NT750XED i5 11세대 8GB 256GB
갤럭시,겔럭시,폴드,512gb,삼케플,양도,가능,,,겔럭시 폴드 512gb 삼케플 양도 가능,1,580000,580000.0,580000.0,580000,겔럭시 폴드 512gb 삼케플 양도 가능,겔럭시 폴드5 512gb 삼케플양도가능,겔럭시 폴드5 512GB 블랙 삼케플양도가능
갤럭시,갤럭시,z폴드6,쓰던,유심,그대로,교체,,,갤럭시 z폴드6,1,588800,588800.0,588800.0,588800,갤럭시 z폴드6 쓰던 유심 그대로 교체,갤럭시 z폴드6 쓰던 유심 그대로 교체,[새상품/완납폰/제휴카드X]갤럭시Z폴드6 쓰던 유심 그대로 교체
갤럭시,갤럭시,z플립7,초특급,특판가격,,,,,갤럭시 z플립7,1,588800,588800.0,588800.0,588800,갤럭시 z플립7 초특급 특판가격,갤럭시 z플립7 초특급 특판가격,갤럭시z플립7[미개봉/정품/삼성케어]초특급 특판가격
갤럭시,갤럭시,s25플러스,신,전자,,,,,갤럭시 s25플러스,1,589700,589700.0,589700.0,589700,갤럭시 s25플러스 신 전자,갤럭시 s25플러스 신 전자,갤럭시S25플러스 신제품/미개봉/새상품/삼성전자/정품
갤럭시,갤럭시,노트20,울트라,특,,,,,갤럭시 노트20 울트라,1,590000,590000.0,590000.0,590000,갤럭시 노트20 울트라 특,갤럭시 노트20 울트라 특,삼성 갤럭시 노트20 울트라 특S급
갤럭시,갤럭시,북,플렉스,알파,,,,,갤럭시 북 플렉스 알파,1,590000,590000.0,590000.0,590000,갤럭시 북 플렉스 알파,갤럭시북 플렉스 알파,갤럭시북 플렉스 알파
갤럭시,갤럭시,탭,s8플러스,5g,플러스,키보드,,,갤럭시 s8플러스,1,590000,590000.0,590000.0,590000,갤럭시 탭 s8플러스 5g 플러스 키보드,갤럭시탭 s8플러스 5g 플러스 키보드,갤럭시탭s8플러스 5g + 정품키보드
갤럭시,갤럭시,s24플러스,256gb,s92,6n,,,,갤럭시 s24플러스 256gb,1,595000,595000.0,595000.0,595000,갤럭시 s24플러스 256gb s92 6n,갤럭시 s24플러스 256gb s92 6n,갤럭시S24플러스 256GB 바이올렛 S926N
갤럭시,갤럭시,s25플러스,,,,,,,갤럭시 s25플러스,1,598000,598000.0,598000.0,598000,갤럭시 s25플러스,갤럭시 s25플러스,[삼성전자/미개봉/특가]갤럭시S25플러스
갤럭시,갤럭시,s25엣지,갤럭시,s25e,dge,,,,갤럭시 s25엣지,1,598800,598800.0,598800.0,598800,갤럭시 s25엣지 갤럭시 s25e dge,갤럭시 s25엣지 갤럭시 s25e dge,갤럭시S25엣지/갤럭시S25Edge[삼성케어/미개봉/정품]
갤럭시,갤럭시,z폴드6,가격down,특가,할인,중,재고,금방소진됩니다,갤럭시 z폴드6,1,598800,598800.0,598800.0,598800,갤럭시 z폴드6 가격down 특가 할인 중 재고 금방소진됩니다,갤럭시 z폴드6 가격down 특가할인중 재고 금방소진됩니다,[삼성전자]갤럭시Z폴드6 가격DOWN 특가할인중 재고 금방소진됩니다.
갤럭시,갤럭시,탭,s9,fe,플러스,저렴,하게,,갤럭시 s9 fe 플러스,1,599000,599000.0,599000.0,599000,갤럭시 탭 s9 fe 플러스 저렴 하게,갤럭시탭 s9 fe 플러스 저렴하게,삼성 갤럭시탭 S9 FE+ 미개봉 새제품 저렴하게 판매합니다
갤럭시,초단기사용,갤럭시,s24,갤럭시,s24,플러스,512gb,색상,갤럭시 s24 플러스 512gb,1,599000,599000.0,599000.0,599000,초단기사용 갤럭시 s24 갤럭시 s24 플러스 512gb 색상 선택 가능,초단기사용 갤럭시 s24 갤럭시 s24 플러스 512gb 색상 선택가능,초단기사용 갤럭시S24 갤럭시S24+ 512G 색상 선택가능
갤럭시,갤럭시,북,플렉스,알파,nt750qcj,i7,8gb,512gb,갤럭시 북 플렉스 알파 nt750qcj i7 8gb 512gb,1,599500,599500.0,599500.0,599500,갤럭시 북 플렉스 알파 nt750qcj i7 8gb 512gb,갤럭시북 플렉스 알파 nt750qcj i7 8gb 512gb,삼성 갤럭시북 플렉스 알파 NT750QCJ i7 8GB 512GB
갤럭시,z플립6,팝니당,,,,,,,갤럭시 z플립6,1,600000,600000.0,600000.0,600000,z플립6 팝니당,z플립6 팝니당,z플립6 블루 512 팝니당
갤럭시,갤럭시,ga,la,x,지포스,rtx,super,ex,갤럭시 ga la x 지포스 rtx super ex,1,600000,600000.0,600000.0,600000,갤럭시 ga la x 지포스 rtx super ex gamer b la ck oc d6x 12gb,갤럭시 galax 지포스 rtx super ex gamer black oc d6x 12gb,갤럭시 GALAX 지포스 RTX 4070 SUPER EX GAMER BLACK OC D6X 12GB 팝니다.
